STACJA;ROK;DATA;NRPOMIARU;TYDZ;NRDNIA;SDRD
8502;2022;13.06.2022;6;24;1;24368
8502;2022;14.06.2022;6;24;2;23629
8502;2022;15.06.2022;6;24;3;24919
8502;2022;16.06.2022;6;24;14;23713
8502;2022;17.06.2022;6;24;5;25797
8502;2022;18.06.2022;6;24;6;22006
8502;2022;19.06.2022;6;24;7;25211
8502;2022;20.06.2022;6;25;1;25674
8502;2022;21.06.2022;6;25;2;23980
8502;2022;22.06.2022;6;25;3;23674
8502;2022;23.06.2022;6;25;4;25056
8502;2022;24.06.2022;6;25;5;28920
8502;2022;25.06.2022;6;25;6;24555
8502;2022;26.06.2022;6;25;7;22138
8502;2022;27.06.2022;6;26;1;25238
8502;2022;28.06.2022;6;26;2;23565
8502;2022;29.06.2022;6;26;3;23488
8502;2022;30.06.2022;6;26;4;25431
8502;2022;01.07.2022;7;26;5;29010
8502;2022;02.07.2022;7;26;6;25152
8502;2022;03.07.2022;7;26;7;23271
8502;2022;04.07.2022;7;27;1;26169
8502;2022;05.07.2022;7;27;2;23790
8502;2022;06.07.2022;7;27;3;23927
8502;2022;07.07.2022;7;27;4;25031
8502;2022;08.07.2022;7;27;5;28472
8502;2022;09.07.2022;7;27;6;26626
8502;2022;10.07.2022;7;27;7;24184
8502;2022;11.07.2022;7;28;1;26834
8502;2022;12.07.2022;7;28;2;23378
8502;2022;13.07.2022;7;28;3;24314
8502;2022;14.07.2022;7;28;4;26881
8502;2022;15.07.2022;7;28;5;31176
8502;2022;16.07.2022;7;28;6;30455
8502;2022;17.07.2022;7;28;7;27126
8502;2022;18.07.2022;7;29;1;26844
8502;2022;19.07.2022;7;29;2;23325
8502;2022;20.07.2022;7;29;3;23862
8502;2022;21.07.2022;7;29;4;26866
8502;2022;22.07.2022;7;29;5;29803
8502;2022;23.07.2022;7;29;6;28995
8502;2022;24.07.2022;7;29;7;26138
8502;2022;25.07.2022;7;30;1;26366
8502;2022;26.07.2022;7;30;2;23583
8502;2022;27.07.2022;7;30;3;24075
8502;2022;28.07.2022;7;30;4;26406
8502;2022;29.07.2022;7;30;5;30902
8502;2022;30.07.2022;7;30;6;31809
8502;2022;31.07.2022;7;30;7;29395
8502;2022;01.08.2022;8;31;1;27311
8502;2022;02.08.2022;8;31;2;24196
8502;2022;03.08.2022;8;31;3;24219
8502;2022;04.08.2022;8;31;4;26375
8502;2022;05.08.2022;8;31;5;29677
8502;2022;06.08.2022;8;31;6;30258
8502;2022;07.08.2022;8;31;7;28897
8502;2022;08.08.2022;8;32;1;28274
8502;2022;09.08.2022;8;32;2;24224
8502;2022;10.08.2022;8;32;3;24559
8502;2022;11.08.2022;8;32;4;26265
8502;2022;12.08.2022;8;32;5;30237
8502;2022;13.08.2022;8;32;6;28071
8502;2022;14.08.2022;8;32;7;27852
8502;2022;16.08.2022;8;33;2;23469
8502;2022;17.08.2022;8;33;3;23208
8502;2022;18.08.2022;8;33;4;25036
8502;2022;19.08.2022;8;33;5;29328
8502;2022;20.08.2022;8;33;6;27745
8502;2022;21.08.2022;8;33;7;27796
8502;2022;22.08.2022;8;34;1;26963
8502;2022;23.08.2022;8;34;2;24403
8502;2022;24.08.2022;8;34;3;24402
8502;2022;25.08.2022;8;34;4;26302
8502;2022;26.08.2022;8;34;5;29570
8502;2022;27.08.2022;8;34;6;26064
8502;2022;28.08.2022;8;34;7;26677
8502;2022;29.08.2022;8;35;1;27849
8502;2022;30.08.2022;8;35;2;24818
8502;2022;31.08.2022;8;35;3;24724
8502;2022;01.09.2022;9;35;4;25392
8502;2022;02.09.2022;9;35;5;28247
8502;2022;03.09.2022;9;35;6;25131
8502;2022;04.09.2022;9;35;7;25161
8502;2022;05.09.2022;9;36;1;26256
8502;2022;06.09.2022;9;36;2;23143
8502;2022;07.09.2022;9;36;3;23693
8502;2022;08.09.2022;9;36;4;24954
8502;2022;09.09.2022;9;36;5;28356
8502;2022;10.09.2022;9;36;6;23398
8502;2022;11.09.2022;9;36;7;23543
8502;2022;12.09.2022;9;37;1;25844
8502;2022;13.09.2022;9;37;2;23021
8502;2022;14.09.2022;9;37;3;24206
8502;2022;15.09.2022;9;37;4;25668
8502;2022;16.09.2022;9;37;5;28198
8502;2022;17.09.2022;9;37;6;24877
8502;2022;18.09.2022;9;37;7;23772
8502;2022;19.09.2022;9;38;1;26217
8502;2022;20.09.2022;9;38;2;24094
8502;2022;21.09.2022;9;38;3;23819
8502;2022;22.09.2022;9;38;4;25513
8502;2022;23.09.2022;9;38;5;28082
8502;2022;24.09.2022;9;38;6;24064
8502;2022;25.09.2022;9;38;7;22785
8502;2022;26.09.2022;9;39;1;25653
8502;2022;27.09.2022;9;39;2;23637
8502;2022;28.09.2022;9;39;3;23882
8502;2022;29.09.2022;9;39;4;25773
8502;2022;30.09.2022;9;39;5;30648
8502;2022;01.10.2022;10;39;6;28715
8502;2022;02.10.2022;10;39;7;16313
8502;2022;03.10.2022;10;40;1;25167
8502;2022;04.10.2022;10;40;2;20822
8502;2022;05.10.2022;10;40;3;23634
8502;2022;06.10.2022;10;40;4;24242
8502;2022;07.10.2022;10;40;5;27448
8502;2022;08.10.2022;10;40;6;24365
8502;2022;09.10.2022;10;40;7;22645
8502;2022;10.10.2022;10;41;1;23585
8502;2022;11.10.2022;10;41;2;23709
8502;2022;12.10.2022;10;41;3;22986
8502;2022;13.10.2022;10;41;4;25335
8502;2022;14.10.2022;10;41;5;28627
8502;2022;15.10.2022;10;41;6;24413
8502;2022;16.10.2022;10;41;7;23621
8502;2022;17.10.2022;10;42;1;24220
8502;2022;18.10.2022;10;42;2;23562
8502;2022;19.10.2022;10;42;3;23936
8502;2022;20.10.2022;10;42;4;24847
8502;2022;21.10.2022;10;42;5;29405
8502;2022;22.10.2022;10;42;6;24395
8502;2022;23.10.2022;10;42;7;22894
8502;2022;24.10.2022;10;43;1;24611
8502;2022;25.10.2022;10;43;2;23974
8502;2022;26.10.2022;10;43;3;25176
8502;2022;27.10.2022;10;43;4;28099
8502;2022;28.10.2022;10;43;5;35155
8502;2022;29.10.2022;10;43;6;30938
8502;2022;30.10.2022;10;43;7;18419
8502;2022;31.10.2022;10;44;1;18898
8502;2022;01.11.2022;11;44;12;20477
8502;2022;02.11.2022;11;44;3;25086
8502;2022;03.11.2022;11;44;4;24149
8502;2022;04.11.2022;11;44;5;27344
8502;2022;05.11.2022;11;44;6;24082
8502;2022;06.11.2022;11;44;7;25694
8502;2022;07.11.2022;11;45;1;24973
8502;2022;08.11.2022;11;45;2;23299
8502;2022;09.11.2022;11;45;3;23798
8502;2022;10.11.2022;11;45;4;25079
8502;2022;11.11.2022;11;45;15;27955
8502;2022;12.11.2022;11;45;6;19441
8502;2022;13.11.2022;11;45;7;22738
8502;2022;14.11.2022;11;46;1;25163
8502;2022;15.11.2022;11;46;2;23459
8502;2022;16.11.2022;11;46;3;22993
8502;2022;17.11.2022;11;46;4;24745
8502;2022;18.11.2022;11;46;5;28295
8502;2022;19.11.2022;11;46;6;21172
8502;2022;20.11.2022;11;46;7;21044
8502;2022;21.11.2022;11;47;1;24091
8502;2022;22.11.2022;11;47;2;22705
8502;2022;23.11.2022;11;47;3;23275
8502;2022;24.11.2022;11;47;4;24684
8502;2022;25.11.2022;11;47;5;28332
8502;2022;26.11.2022;11;47;6;20634
8502;2022;27.11.2022;11;47;7;19772
8502;2022;28.11.2022;11;48;1;21910
8502;2022;29.11.2022;11;48;2;23293
8502;2022;30.11.2022;11;48;3;23859
8502;2022;01.12.2022;12;48;4;24633
8502;2022;02.12.2022;12;48;5;27720
8502;2022;03.12.2022;12;48;6;20923
8502;2022;04.12.2022;12;48;7;19612
8502;2022;05.12.2022;12;49;1;20777
8502;2022;06.12.2022;12;49;2;22716
8502;2022;07.12.2022;12;49;3;23427
8502;2022;08.12.2022;12;49;4;24247
8502;2022;09.12.2022;12;49;5;28277
8502;2022;10.12.2022;12;49;6;22366
8502;2022;11.12.2022;12;49;7;18703
8502;2022;12.12.2022;12;50;1;20649
8502;2022;13.12.2022;12;50;2;23183
8502;2022;14.12.2022;12;50;3;24088
8502;2022;15.12.2022;12;50;4;26373
8502;2022;16.12.2022;12;50;5;32689
8502;2022;17.12.2022;12;50;6;33840
8502;2022;18.12.2022;12;50;7;21884
8502;2022;19.12.2022;12;51;1;23755
8502;2022;20.12.2022;12;51;2;26992
8502;2022;21.12.2022;12;51;3;32725
8502;2022;22.12.2022;12;51;4;39650
8502;2022;23.12.2022;12;51;5;38600
8502;2022;24.12.2022;12;51;6;16818
8502;2022;25.12.2022;12;51;17;7047
8502;2022;26.12.2022;12;52;11;13515
8502;2022;27.12.2022;12;52;2;19434
8502;2022;28.12.2022;12;52;3;18180
8502;2022;29.12.2022;12;52;4;18991
8502;2022;30.12.2022;12;52;5;21200
8502;2022;31.12.2022;12;52;6;10621
8801;2022;02.01.2022;1;52;7;22005
8801;2022;03.01.2022;1;1;1;23281
8801;2022;04.01.2022;1;1;2;23503
8801;2022;05.01.2022;1;1;3;22419
8801;2022;06.01.2022;1;1;14;21361
8801;2022;07.01.2022;1;1;5;23388
8801;2022;08.01.2022;1;1;6;25580
8801;2022;09.01.2022;1;1;7;22761
8801;2022;10.01.2022;1;2;1;21184
8801;2022;11.01.2022;1;2;2;24315
8801;2022;12.01.2022;1;2;3;23365
8801;2022;13.01.2022;1;2;4;22408
8801;2022;14.01.2022;1;2;5;24742
8801;2022;15.01.2022;1;2;6;23643
8801;2022;16.01.2022;1;2;7;18588
8801;2022;17.01.2022;1;3;1;21542
8801;2022;18.01.2022;1;3;2;23923
8801;2022;19.01.2022;1;3;3;24419
8801;2022;20.01.2022;1;3;4;21907
8801;2022;21.01.2022;1;3;5;23831
8801;2022;22.01.2022;1;3;6;23027
8801;2022;23.01.2022;1;3;7;18620
8801;2022;24.01.2022;1;4;1;20017
8801;2022;25.01.2022;1;4;2;17434
8801;2022;26.01.2022;1;4;3;21290
8801;2022;27.01.2022;1;4;4;23881
8801;2022;28.01.2022;1;4;5;26822
8801;2022;29.01.2022;1;4;6;23000
8801;2022;30.01.2022;1;4;7;20288
8801;2022;31.01.2022;1;5;1;24645
8801;2022;01.02.2022;2;5;2;23275
8801;2022;02.02.2022;2;5;3;25880
8801;2022;03.02.2022;2;5;4;26028
8801;2022;04.02.2022;2;5;5;27293
8801;2022;05.02.2022;2;5;6;24434
8801;2022;06.02.2022;2;5;7;19829
8801;2022;07.02.2022;2;6;1;24265
8801;2022;08.02.2022;2;6;2;23184
8801;2022;09.02.2022;2;6;3;25864
8801;2022;10.02.2022;2;6;4;27007
8801;2022;11.02.2022;2;6;5;27907
8801;2022;12.02.2022;2;6;6;25718
8801;2022;13.02.2022;2;6;7;22229
8801;2022;14.02.2022;2;7;1;24803
8801;2022;15.02.2022;2;7;2;26861
8801;2022;16.02.2022;2;7;3;26087
8801;2022;17.02.2022;2;7;4;26107
8801;2022;18.02.2022;2;7;5;28164
8801;2022;19.02.2022;2;7;6;25213
8801;2022;20.02.2022;2;7;7;22582
8801;2022;21.02.2022;2;8;1;25594
8801;2022;22.02.2022;2;8;2;27398
8801;2022;23.02.2022;2;8;3;27227
8801;2022;24.02.2022;2;8;4;28677
8801;2022;25.02.2022;2;8;5;30184
8801;2022;26.02.2022;2;8;6;28614
8801;2022;27.02.2022;2;8;7;24858
8801;2022;28.02.2022;2;9;1;26091
8801;2022;01.03.2022;3;9;2;28516
8801;2022;02.03.2022;3;9;3;27868
8801;2022;03.03.2022;3;9;4;28967
8801;2022;04.03.2022;3;9;5;30820
8801;2022;05.03.2022;3;9;6;29096
8801;2022;06.03.2022;3;9;7;26069
8801;2022;07.03.2022;3;10;1;26141
8801;2022;08.03.2022;3;10;2;28937
8801;2022;09.03.2022;3;10;3;28671
8801;2022;10.03.2022;3;10;4;28830
8801;2022;11.03.2022;3;10;5;30077
8801;2022;12.03.2022;3;10;6;27457
8801;2022;13.03.2022;3;10;7;24969
8801;2022;14.03.2022;3;11;1;27789
8801;2022;15.03.2022;3;11;2;27334
8801;2022;16.03.2022;3;11;3;27115
8801;2022;17.03.2022;3;11;4;28505
8801;2022;18.03.2022;3;11;5;29930
8801;2022;19.03.2022;3;11;6;25907
8801;2022;20.03.2022;3;11;7;24135
8801;2022;21.03.2022;3;12;1;28542
8801;2022;22.03.2022;3;12;2;26179
8801;2022;23.03.2022;3;12;3;27645
8801;2022;24.03.2022;3;12;4;28239
8801;2022;25.03.2022;3;12;5;29491
8801;2022;26.03.2022;3;12;6;25566
8801;2022;27.03.2022;3;12;7;23719
8801;2022;28.03.2022;3;13;1;28604
8801;2022;29.03.2022;3;13;2;27635
8801;2022;30.03.2022;3;13;3;28017
8801;2022;31.03.2022;3;13;4;29380
8801;2022;01.04.2022;4;13;5;30537
8801;2022;02.04.2022;4;13;6;26732
8801;2022;03.04.2022;4;13;7;24876
8801;2022;04.04.2022;4;14;1;27238
8801;2022;05.04.2022;4;14;2;27891
8801;2022;06.04.2022;4;14;3;28162
8801;2022;07.04.2022;4;14;4;29140
8801;2022;08.04.2022;4;14;5;31451
8801;2022;09.04.2022;4;14;6;31978
8801;2022;10.04.2022;4;14;7;25797
8801;2022;11.04.2022;4;15;1;30364
8801;2022;12.04.2022;4;15;2;28411
8801;2022;13.04.2022;4;15;3;34215
8801;2022;14.04.2022;4;15;4;31199
8801;2022;15.04.2022;4;15;5;27928
8801;2022;16.04.2022;4;15;6;20942
8801;2022;17.04.2022;4;15;17;9255
8801;2022;18.04.2022;4;16;11;27311
8801;2022;19.04.2022;4;16;2;38968
8801;2022;20.04.2022;4;16;3;33235
8801;2022;21.04.2022;4;16;4;30240
8801;2022;22.04.2022;4;16;5;31719
8801;2022;23.04.2022;4;16;6;31916
8801;2022;24.04.2022;4;16;7;32964
8801;2022;25.04.2022;4;17;1;30810
8801;2022;26.04.2022;4;17;2;28354
8801;2022;27.04.2022;4;17;3;30030
8801;2022;28.04.2022;4;17;4;30298
8801;2022;29.04.2022;4;17;5;33306
8801;2022;30.04.2022;4;17;6;31145
8801;2022;01.05.2022;5;17;17;25083
8801;2022;02.05.2022;5;18;1;28888
8801;2022;03.05.2022;5;18;12;24598
8801;2022;04.05.2022;5;18;3;27880
8801;2022;05.05.2022;5;18;4;30179
8801;2022;06.05.2022;5;18;5;30339
8801;2022;07.05.2022;5;18;6;27929
8801;2022;08.05.2022;5;18;7;26425
8801;2022;09.05.2022;5;19;1;31733
8801;2022;10.05.2022;5;19;2;29062
8801;2022;11.05.2022;5;19;3;29324
8801;2022;12.05.2022;5;19;4;28853
8801;2022;13.05.2022;5;19;5;31040
8801;2022;14.05.2022;5;19;6;27275
8801;2022;15.05.2022;5;19;7;26411
8801;2022;16.05.2022;5;20;1;32355
8801;2022;17.05.2022;5;20;2;29863
8801;2022;18.05.2022;5;20;3;29399
8801;2022;19.05.2022;5;20;4;29859
8801;2022;20.05.2022;5;20;5;30519
8801;2022;21.05.2022;5;20;6;27948
8801;2022;22.05.2022;5;20;7;25439
8801;2022;23.05.2022;5;21;1;30048
8801;2022;24.05.2022;5;21;2;28961
8801;2022;25.05.2022;5;21;3;29927
8801;2022;26.05.2022;5;21;4;27356
8801;2022;27.05.2022;5;21;5;30284
8801;2022;28.05.2022;5;21;6;26604
8801;2022;29.05.2022;5;21;7;33422
8801;2022;30.05.2022;5;22;1;32712
8801;2022;31.05.2022;5;22;2;30076
8801;2022;01.06.2022;6;22;3;29718
8801;2022;02.06.2022;6;22;4;30962
8801;2022;03.06.2022;6;22;5;31386
8801;2022;04.06.2022;6;22;6;29731
8801;2022;05.06.2022;6;22;17;16596
8801;2022;06.06.2022;6;23;1;27532
8801;2022;07.06.2022;6;23;2;27355
8801;2022;08.06.2022;6;23;3;28666
8801;2022;09.06.2022;6;23;4;29641
8801;2022;10.06.2022;6;23;5;30547
8801;2022;11.06.2022;6;23;6;28668
8801;2022;12.06.2022;6;23;7;25502
8801;2022;13.06.2022;6;24;1;30583
8801;2022;14.06.2022;6;24;2;29384
8801;2022;15.06.2022;6;24;3;30082
8801;2022;16.06.2022;6;24;14;28647
8801;2022;17.06.2022;6;24;5;30190
8801;2022;18.06.2022;6;24;6;26213
8801;2022;19.06.2022;6;24;7;29376
8801;2022;20.06.2022;6;25;1;30791
8801;2022;21.06.2022;6;25;2;29515
8801;2022;22.06.2022;6;25;3;29091
8801;2022;23.06.2022;6;25;4;30203
8801;2022;24.06.2022;6;25;5;31749
8801;2022;25.06.2022;6;25;6;28832
8801;2022;26.06.2022;6;25;7;26457
8801;2022;27.06.2022;6;26;1;30197
8801;2022;28.06.2022;6;26;2;29023
8801;2022;29.06.2022;6;26;3;29007
8801;2022;30.06.2022;6;26;4;30900
8801;2022;01.07.2022;7;26;5;32963
8801;2022;02.07.2022;7;26;6;30051
8801;2022;03.07.2022;7;26;7;28743
8801;2022;04.07.2022;7;27;1;31701
8801;2022;05.07.2022;7;27;2;29228
8801;2022;06.07.2022;7;27;3;29125
8801;2022;07.07.2022;7;27;4;30099
8801;2022;08.07.2022;7;27;5;30951
8801;2022;09.07.2022;7;27;6;30686
8801;2022;10.07.2022;7;27;7;29456
8801;2022;11.07.2022;7;28;1;32012
8801;2022;12.07.2022;7;28;2;28596
8801;2022;13.07.2022;7;28;3;29207
8801;2022;14.07.2022;7;28;4;31417
8801;2022;15.07.2022;7;28;5;32911
8801;2022;16.07.2022;7;28;6;33675
8801;2022;17.07.2022;7;28;7;32010
8801;2022;18.07.2022;7;29;1;32337
8801;2022;19.07.2022;7;29;2;28205
8801;2022;20.07.2022;7;29;3;28135
8801;2022;21.07.2022;7;29;4;31545
8801;2022;22.07.2022;7;29;5;32737
8801;2022;23.07.2022;7;29;6;32988
8801;2022;24.07.2022;7;29;7;30375
8801;2022;25.07.2022;7;30;1;31648
8801;2022;26.07.2022;7;30;2;28406
8801;2022;27.07.2022;7;30;3;29155
8801;2022;28.07.2022;7;30;4;31301
8801;2022;29.07.2022;7;30;5;33695
8801;2022;30.07.2022;7;30;6;36294
8801;2022;31.07.2022;7;30;7;34780
8801;2022;01.08.2022;8;31;1;32763
8801;2022;02.08.2022;8;31;2;29498
8801;2022;03.08.2022;8;31;3;28292
8801;2022;04.08.2022;8;31;4;30512
8801;2022;05.08.2022;8;31;5;32546
8801;2022;06.08.2022;8;31;6;34042
8801;2022;07.08.2022;8;31;7;33771
8801;2022;08.08.2022;8;32;1;33409
8801;2022;09.08.2022;8;32;2;28678
8801;2022;10.08.2022;8;32;3;29364
8801;2022;11.08.2022;8;32;4;31190
8801;2022;12.08.2022;8;32;5;34198
8801;2022;13.08.2022;8;32;6;32947
8801;2022;14.08.2022;8;32;7;32413
8801;2022;15.08.2022;8;33;11;29260
8801;2022;16.08.2022;8;33;2;27701
8801;2022;17.08.2022;8;33;3;30153
8801;2022;18.08.2022;8;33;4;30957
8801;2022;19.08.2022;8;33;5;33504
8801;2022;20.08.2022;8;33;6;31699
8801;2022;21.08.2022;8;33;7;32831
8801;2022;22.08.2022;8;34;1;33950
8801;2022;23.08.2022;8;34;2;30933
8801;2022;24.08.2022;8;34;3;30606
8801;2022;25.08.2022;8;34;4;31780
8801;2022;26.08.2022;8;34;5;33591
8801;2022;27.08.2022;8;34;6;29995
8801;2022;28.08.2022;8;34;7;31675
8801;2022;29.08.2022;8;35;1;33453
8801;2022;30.08.2022;8;35;2;30098
8801;2022;31.08.2022;8;35;3;30093
8801;2022;01.09.2022;9;35;4;30654
8801;2022;02.09.2022;9;35;5;32118
8801;2022;03.09.2022;9;35;6;29878
8801;2022;04.09.2022;9;35;7;30790
8801;2022;05.09.2022;9;36;1;32291
8801;2022;06.09.2022;9;36;2;28472
8801;2022;07.09.2022;9;36;3;28743
8801;2022;08.09.2022;9;36;4;29907
8801;2022;09.09.2022;9;36;5;31324
8801;2022;10.09.2022;9;36;6;28025
8801;2022;11.09.2022;9;36;7;28736
8801;2022;12.09.2022;9;37;1;31801
8801;2022;13.09.2022;9;37;2;27951
8801;2022;14.09.2022;9;37;3;29726
8801;2022;15.09.2022;9;37;4;30724
8801;2022;16.09.2022;9;37;5;32379
8801;2022;17.09.2022;9;37;6;29680
8801;2022;18.09.2022;9;37;7;28774
8801;2022;19.09.2022;9;38;1;31898
8801;2022;20.09.2022;9;38;2;29918
8801;2022;21.09.2022;9;38;3;29153
8801;2022;22.09.2022;9;38;4;30447
8801;2022;23.09.2022;9;38;5;30128
8801;2022;24.09.2022;9;38;6;28692
8801;2022;25.09.2022;9;38;7;27436
8801;2022;26.09.2022;9;39;1;31491
8801;2022;27.09.2022;9;39;2;28716
8801;2022;28.09.2022;9;39;3;29214
8801;2022;29.09.2022;9;39;4;31029
8801;2022;30.09.2022;9;39;5;32690
8801;2022;01.10.2022;10;39;6;32122
8801;2022;02.10.2022;10;39;7;21215
8801;2022;03.10.2022;10;40;1;30292
8801;2022;04.10.2022;10;40;2;27019
8801;2022;05.10.2022;10;40;3;29385
8801;2022;06.10.2022;10;40;4;29848
8801;2022;07.10.2022;10;40;5;29990
8801;2022;08.10.2022;10;40;6;29142
8801;2022;09.10.2022;10;40;7;27176
8801;2022;10.10.2022;10;41;1;29776
8801;2022;11.10.2022;10;41;2;29355
8801;2022;12.10.2022;10;41;3;28506
8801;2022;13.10.2022;10;41;4;30631
8801;2022;14.10.2022;10;41;5;31594
8801;2022;15.10.2022;10;41;6;30019
8801;2022;16.10.2022;10;41;7;28989
8801;2022;17.10.2022;10;42;1;29901
8801;2022;18.10.2022;10;42;2;29067
8801;2022;19.10.2022;10;42;3;29264
8801;2022;20.10.2022;10;42;4;30086
8801;2022;21.10.2022;10;42;5;34369
8801;2022;22.10.2022;10;42;6;29656
8801;2022;23.10.2022;10;42;7;27902
8801;2022;24.10.2022;10;43;1;30472
8801;2022;25.10.2022;10;43;2;29598
8801;2022;26.10.2022;10;43;3;30733
8801;2022;27.10.2022;10;43;4;33864
8801;2022;28.10.2022;10;43;5;40996
8801;2022;29.10.2022;10;43;6;36222
8801;2022;30.10.2022;10;43;7;23833
8801;2022;31.10.2022;10;44;1;22230
8801;2022;01.11.2022;11;44;12;24964
8801;2022;02.11.2022;11;44;3;30259
8801;2022;03.11.2022;11;44;4;30380
8801;2022;04.11.2022;11;44;5;32987
8801;2022;05.11.2022;11;44;6;29659
8801;2022;06.11.2022;11;44;7;31178
8801;2022;07.11.2022;11;45;1;31063
8801;2022;08.11.2022;11;45;2;28905
8801;2022;09.11.2022;11;45;3;29544
8801;2022;10.11.2022;11;45;4;30604
8801;2022;11.11.2022;11;45;15;34004
8801;2022;12.11.2022;11;45;6;24538
8801;2022;13.11.2022;11;45;7;28397
8801;2022;14.11.2022;11;46;1;31080
8801;2022;15.11.2022;11;46;2;28860
8801;2022;16.11.2022;11;46;3;28507
8801;2022;17.11.2022;11;46;4;30304
8801;2022;18.11.2022;11;46;5;33758
8801;2022;19.11.2022;11;46;6;26437
8801;2022;20.11.2022;11;46;7;24499
8801;2022;21.11.2022;11;47;1;29094
8801;2022;22.11.2022;11;47;2;26903
8801;2022;23.11.2022;11;47;3;27898
8801;2022;24.11.2022;11;47;4;29182
8801;2022;25.11.2022;11;47;5;31970
8801;2022;26.11.2022;11;47;6;25269
8801;2022;27.11.2022;11;47;7;23630
8801;2022;28.11.2022;11;48;1;26625
8801;2022;29.11.2022;11;48;2;28771
8801;2022;30.11.2022;11;48;3;29350
8801;2022;01.12.2022;12;48;4;30355
8801;2022;02.12.2022;12;48;5;33322
8801;2022;03.12.2022;12;48;6;26336
8801;2022;04.12.2022;12;48;7;23290
8801;2022;05.12.2022;12;49;1;24802
8801;2022;06.12.2022;12;49;2;27026
8801;2022;07.12.2022;12;49;3;27890
8801;2022;08.12.2022;12;49;4;27705
8801;2022;09.12.2022;12;49;5;31874
8801;2022;10.12.2022;12;49;6;27424
8801;2022;11.12.2022;12;49;7;22469
8801;2022;12.12.2022;12;50;1;23521
8801;2022;13.12.2022;12;50;2;26788
8801;2022;14.12.2022;12;50;3;27113
8801;2022;15.12.2022;12;50;4;28534
8801;2022;16.12.2022;12;50;5;33845
8801;2022;17.12.2022;12;50;6;34713
8801;2022;18.12.2022;12;50;7;23539
8801;2022;19.12.2022;12;51;1;24699
8801;2022;20.12.2022;12;51;2;30506
8801;2022;21.12.2022;12;51;3;33176
8801;2022;22.12.2022;12;51;4;39939
8801;2022;23.12.2022;12;51;5;42002
8801;2022;24.12.2022;12;51;6;18058
8801;2022;25.12.2022;12;51;17;7202
8801;2022;26.12.2022;12;52;11;14096
8801;2022;27.12.2022;12;52;2;23104
8801;2022;28.12.2022;12;52;3;22731
8801;2022;29.12.2022;12;52;4;24080
8801;2022;30.12.2022;12;52;5;25380
8802;2022;02.01.2022;1;52;7;2297
8802;2022;03.01.2022;1;1;1;3823
8802;2022;04.01.2022;1;1;2;3303
8802;2022;05.01.2022;1;1;3;3254
8802;2022;06.01.2022;1;1;14;2838
8802;2022;07.01.2022;1;1;5;3391
8802;2022;08.01.2022;1;1;6;2142
8802;2022;09.01.2022;1;1;7;2032
8802;2022;10.01.2022;1;2;1;4085
8802;2022;11.01.2022;1;2;2;3022
8802;2022;12.01.2022;1;2;3;3069
8802;2022;13.01.2022;1;2;4;3253
8802;2022;14.01.2022;1;2;5;3945
8802;2022;15.01.2022;1;2;6;2314
8802;2022;16.01.2022;1;2;7;1983
8802;2022;17.01.2022;1;3;1;3837
8802;2022;18.01.2022;1;3;2;3210
8802;2022;19.01.2022;1;3;3;3214
8802;2022;20.01.2022;1;3;4;3217
8802;2022;21.01.2022;1;3;5;4050
8802;2022;22.01.2022;1;3;6;2230
8802;2022;23.01.2022;1;3;7;2076
8802;2022;24.01.2022;1;4;1;3890
8802;2022;25.01.2022;1;4;2;3167
8802;2022;26.01.2022;1;4;3;3083
8802;2022;27.01.2022;1;4;4;3364
8802;2022;28.01.2022;1;4;5;4173
8802;2022;29.01.2022;1;4;6;2439
8802;2022;30.01.2022;1;4;7;1786
8802;2022;31.01.2022;1;5;1;3891
8802;2022;01.02.2022;2;5;2;3790
8802;2022;02.02.2022;2;5;3;3957
8802;2022;03.02.2022;2;5;4;4129
8802;2022;04.02.2022;2;5;5;4512
8802;2022;05.02.2022;2;5;6;2830
8802;2022;06.02.2022;2;5;7;2419
8802;2022;07.02.2022;2;6;1;4435
8802;2022;08.02.2022;2;6;2;3548
8802;2022;09.02.2022;2;6;3;3547
8802;2022;10.02.2022;2;6;4;3800
8802;2022;11.02.2022;2;6;5;4494
8802;2022;12.02.2022;2;6;6;2739
8802;2022;13.02.2022;2;6;7;2489
8802;2022;14.02.2022;2;7;1;4472
8802;2022;15.02.2022;2;7;2;3722
8802;2022;16.02.2022;2;7;3;3728
8802;2022;17.02.2022;2;7;4;3159
8802;2022;18.02.2022;2;7;5;4424
8802;2022;19.02.2022;2;7;6;2223
8802;2022;20.02.2022;2;7;7;2529
8802;2022;21.02.2022;2;8;1;4314
8802;2022;22.02.2022;2;8;2;3766
8802;2022;23.02.2022;2;8;3;3761
8802;2022;24.02.2022;2;8;4;4095
8802;2022;25.02.2022;2;8;5;5107
8802;2022;26.02.2022;2;8;6;3201
8802;2022;27.02.2022;2;8;7;2782
8802;2022;28.02.2022;2;9;1;5282
8802;2022;01.03.2022;3;9;2;4280
8802;2022;02.03.2022;3;9;3;4125
8802;2022;03.03.2022;3;9;4;4582
8802;2022;04.03.2022;3;9;5;5409
8802;2022;05.03.2022;3;9;6;3451
8802;2022;06.03.2022;3;9;7;3151
8802;2022;07.03.2022;3;10;1;5293
8802;2022;08.03.2022;3;10;2;4720
8802;2022;09.03.2022;3;10;3;4506
8802;2022;10.03.2022;3;10;4;4748
8802;2022;11.03.2022;3;10;5;5378
8802;2022;12.03.2022;3;10;6;3182
